0.000000000000000000e+00,1.000000000000000021e-03,2.575000000000000205e-02,5.050000000000000322e-02,7.525000000000001132e-02,1.000000000000000056e-01,1.010000000000000064e-01,2.008888888888888946e-01,3.007777777777778105e-01,4.006666666666666154e-01,5.005555555555555314e-01,6.004444444444444473e-01,7.003333333333332522e-01,8.002222222222221681e-01,9.001111111111110841e-01,1.000000000000000000e+00,1.010000000000000009e+00,1.041918367346938767e+00,1.073836734693877526e+00,1.105755102040816285e+00,1.137673469387755043e+00,1.169591836734693802e+00,1.201510204081632560e+00,1.233428571428571541e+00,1.265346938775510299e+00,1.297265306122449058e+00,1.329183673469387816e+00,1.361102040816326575e+00,1.393020408163265333e+00,1.424938775510204092e+00,1.456857142857142851e+00,1.488775510204081609e+00,1.520693877551020368e+00,1.552612244897959126e+00,1.584530612244897885e+00,1.616448979591836643e+00,1.648367346938775402e+00,1.680285714285714160e+00,1.712204081632652919e+00,1.744122448979591677e+00,1.776040816326530436e+00,1.807959183673469195e+00,1.839877551020407953e+00,1.871795918367346712e+00,1.903714285714285692e+00,1.935632653061224451e+00,1.967551020408163209e+00,1.999469387755101968e+00,2.031387755102040948e+00,2.063306122448979707e+00,2.095224489795918466e+00,2.127142857142857224e+00,2.159061224489795983e+00,2.190979591836734741e+00,2.222897959183673500e+00,2.254816326530612258e+00,2.286734693877551017e+00,2.318653061224489775e+00,2.350571428571428534e+00,2.382489795918367292e+00,2.414408163265306051e+00,2.446326530612244810e+00,2.478244897959183568e+00,2.510163265306122327e+00,2.542081632653061085e+00,2.573999999999999844e+00
8.775093086355112426e-01,6.982103144881280921e-01,6.517811893850161686e-01,6.422907160453177333e-01,6.367359226976966324e-01,6.328181508157650903e-01,6.326818157982631030e-01,6.234117354673519573e-01,6.181254073588197118e-01,6.144262757813936382e-01,6.115601609685440421e-01,6.091908249360286076e-01,6.071384485995632296e-01,6.052946997327001144e-01,6.035881113941159448e-01,6.019676844746830735e-01,6.018086231929378194e-01,6.013036386900795227e-01,6.008019534655495431e-01,6.003025295996180510e-01,5.998043709640907828e-01,5.993065142026315906e-01,5.988080205683196100e-01,5.983079684405337995e-01,5.978054463673508900e-01,5.972995464968129387e-01,5.967893582716417011e-01,5.962739622678031592e-01,5.957524240580825969e-01,5.952237879776371976e-01,5.946870706592630729e-01,5.941412541916221146e-01,5.935852787335516023e-01,5.930180343912840879e-01,5.924383521321872070e-01,5.918449934672594948e-01,5.912366385834821880e-01,5.906118725435193229e-01,5.899691690899969698e-01,5.893068714887430559e-01,5.886231697103910809e-01,5.879160730688685055e-01,5.871833771889525266e-01,5.864226238339091957e-01,5.856310516460530025e-01,5.848055351780654387e-01,5.839425086292666656e-01,5.830378693129291134e-01,5.820868538553790605e-01,5.810838771275751435e-01,5.800223193744334926e-01,5.788942399976321207e-01,5.776899853068188095e-01,5.763976393073668714e-01,5.750022356330544149e-01,5.734845941313634343e-01,5.718195448120687585e-01,5.699731057626464814e-01,5.678977750912512779e-01,5.655241863502804556e-01,5.627451280925208632e-01,5.593816203464179182e-01,5.550996600504223277e-01,5.491546565227199972e-01,5.392059616032519598e-01,4.872778856492755439e-01
3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02
1.576399287838184046e-02,1.575799380402921612e-02,1.561140207588461448e-02,1.546826996852034355e-02,1.532836737689678881e-02,1.519147922701224486e-02,1.518600883157582293e-02,1.466066302567646008e-02,1.417007823141773482e-02,1.370567808697684478e-02,1.326081432436710013e-02,1.283022143857698305e-02,1.240960427608668246e-02,1.199532497174443310e-02,1.158415956049870660e-02,1.117310034247693054e-02,1.113184082504855080e-02,1.099992156531676146e-02,1.086758264407449402e-02,1.073472381197682242e-02,1.060124244746826587e-02,1.046703302816649750e-02,1.033198659108594888e-02,1.019599017839017963e-02,1.005892626525526322e-02,9.920672166218452367e-03,9.781099416029810992e-03,9.640073120501153198e-03,9.497451272110433648e-03,9.353084024150356418e-03,9.206812915965185626e-03,9.058470040300515419e-03,8.907877141984576683e-03,8.754844635112663323e-03,8.599170523674553104e-03,8.440639208261777396e-03,8.279020159237319293e-03,8.114066434748656853e-03,7.945513020314359104e-03,7.773074965622403694e-03,7.596445293650922435e-03,7.415292657184729790e-03,7.229258718105002236e-03,7.037955225024298059e-03,6.840960764334254839e-03,6.637817158115131080e-03,6.428025478911867166e-03,6.211041645977855019e-03,5.986271560479730809e-03,5.753065729655107950e-03,5.510713323550642424e-03,5.258435606746743665e-03,4.995378694170308879e-03,4.720605600359427216e-03,4.433087586780579473e-03,4.131694868980682542e-03,3.815186819832610578e-03,3.482201905148762239e-03,3.131247709111390463e-03,2.760691567341188798e-03,2.368752548182786501e-03,1.953495849958950415e-03,1.512831206637924725e-03,1.044517685741082422e-03,5.461784200897278974e-04,1.533032080121317698e-05
1.576399287838184046e-02,1.575907861141140343e-02,1.563875752573650954e-02,1.552083427355665721e-02,1.540514858219985128e-02,1.529155064802548494e-02,1.528700268008532925e-02,1.484730038668293645e-02,1.443161650790914831e-02,1.403397727314837501e-02,1.364975181776211660e-02,1.327527236320785904e-02,1.290754697474995848e-02,1.254404151473771135e-02,1.218251012402675471e-02,1.182085757034240063e-02,1.178456619485424711e-02,1.166855979581747811e-02,1.155224112547216693e-02,1.143554034806773707e-02,1.131838597561504040e-02,1.120070449970811399e-02,1.108242001557253539e-02,1.096345383603523904e-02,1.084372409303429111e-02,1.072314532414403096e-02,1.060162804134145813e-02,1.047907827887615585e-02,1.035539711659233184e-02,1.023048017437740674e-02,1.010421707254353582e-02,9.976490851891310283e-03,9.847177345946169641e-03,9.716144496432920288e-03,9.583251601498202904e-03,9.448348484589298019e-03,9.311274570323416558e-03,9.171857852292420940e-03,9.029913736594064044e-03,8.885243744122106949e-03,8.737634054280596710e-03,8.586853872760766629e-03,8.432653606230775672e-03,8.274762826924617065e-03,8.112888009765534258e-03,7.946710023529415454e-03,7.775881355159115771e-03,7.600023042572377069e-03,7.418721286360076793e-03,7.231523705540900994e-03,7.037935198114068057e-03,6.837413366291533214e-03,6.629363470962415864e-03,6.413132894050831839e-03,6.188005111970495270e-03,5.953193223208615506e-03,5.707833124941375652e-03,5.450976503245269847e-03,5.181583885865482554e-03,4.898518118200662942e-03,4.600538778313304801e-03,4.286298274648487998e-03,3.954340735589806713e-03,3.603105351174378315e-03,3.230936633670924985e-03,2.836105112512666074e-03
1.576399287838184046e-02,1.576001894979620413e-02,1.566246991924665280e-02,1.556639833820763416e-02,1.547170446646374369e-02,1.537829507836870925e-02,1.537454669383494892e-02,1.500908235597392393e-02,1.465832447885116914e-02,1.431855528351584812e-02,1.398689264140654843e-02,1.366105372355971327e-02,1.333917625813346546e-02,1.301968284629787843e-02,1.270117547576509950e-02,1.238234986417584629e-02,1.235036499935882916e-02,1.224815226910525717e-02,1.214572035607728445e-02,1.204302578779458364e-02,1.194002406362811887e-02,1.183666942569365499e-02,1.173291462490752037e-02,1.162871068077156282e-02,1.152400663340398534e-02,1.141874928624598932e-02,1.131288293771742781e-02,1.120634909986947120e-02,1.109908620176154083e-02,1.099102927487148607e-02,1.088210961730645861e-02,1.077225443292542661e-02,1.066138644070003562e-02,1.054942344875452361e-02,1.043627788655580174e-02,1.032185628773170383e-02,1.020605871501041595e-02,1.008877811791597176e-02,9.969899613131409308e-03,9.849299676971436102e-03,9.726845239178378080e-03,9.602392667237499152e-03,9.475786630539564936e-03,9.346858833803730476e-03,9.215426608956264407e-03,9.081291353953928683e-03,8.944236805556554995e-03,8.804027130702470408e-03,8.660404818068489705e-03,8.513088348133938596e-03,8.361769617325411075e-03,8.206111091271502817e-03,8.045742665113960260e-03,7.880258217595465312e-03,7.709211860916335285e-03,7.532113913139847593e-03,7.348426652199748985e-03,7.157559953913945200e-03,6.958866968925809561e-03,6.751640063000376342e-03,6.535107341648798730e-03,6.308430221852620763e-03,6.070702741066530926e-03,5.820953636668880181e-03,5.558152730818006169e-03,5.281223808300600751e-03
1.576399287838184046e-02,1.576084186819538824e-02,1.568322134790641614e-02,1.560627282142456641e-02,1.552994952230758556e-02,1.545420773801350900e-02,1.545115909296442859e-02,1.515066262254387112e-02,1.485672344197524856e-02,1.456759805845762347e-02,1.428193471496010461e-02,1.399866259354505017e-02,1.371690802434109152e-02,1.343593087943221846e-02,1.315507512281187050e-02,1.287372865617785259e-02,1.284551254835815566e-02,1.275537107247156493e-02,1.266509187838623686e-02,1.257465456491245817e-02,1.248403824887161367e-02,1.239322145769556835e-02,1.230218201975738501e-02,1.221089695176349674e-02,1.211934234251003419e-02,1.202749323226861948e-02,1.193532348699129914e-02,1.184280566642033176e-02,1.174991088503657063e-02,1.165660866458586784e-02,1.156286677666714183e-02,1.146865107355985944e-02,1.137392530509962092e-02,1.127865091899642527e-02,1.118278684153336741e-02,1.108628923512271561e-02,1.098911122872713378e-02,1.089120261676030516e-02,1.079250952173484678e-02,1.069297401570846497e-02,1.059253369547289575e-02,1.049112120642056896e-02,1.038866371008554529e-02,1.028508229039616813e-02,1.018029129357582961e-02,1.007419759629213200e-02,9.966699795966796685e-03,9.857687316048366691e-03,9.747039417617679030e-03,9.634624107156562756e-03,9.520296929038976966e-03,9.403899631030245704e-03,9.285258692461977742e-03,9.164183708855647148e-03,9.040465633927208602e-03,8.913874891529194669e-03,8.784159385211496099e-03,8.651042453406509666e-03,8.514220842863096453e-03,8.373362805535813913e-03,8.228106469396090361e-03,8.078058700103061401e-03,7.922794777076854617e-03,7.761859368303502572e-03,7.594769523430587414e-03,7.421020710649870941e-03
1.576399287838184046e-02,1.576156806156693568e-02,1.570153367384033091e-02,1.564146049669681154e-02,1.558134851098153667e-02,1.552119769753476826e-02,1.551876654527244506e-02,1.527560168239118152e-02,1.503180278408933548e-02,1.478736858804352225e-02,1.454229783037329707e-02,1.429658924557067681e-02,1.405024156642146679e-02,1.380325352391532229e-02,1.355562384715709202e-02,1.330735126326134873e-02,1.328246093640990388e-02,1.320297187140179705e-02,1.312341697750368796e-02,1.304379621303943491e-02,1.296410953630871069e-02,1.288435690558706326e-02,1.280453827912443956e-02,1.272465361514572499e-02,1.264470287184971467e-02,1.256468600740888279e-02,1.248460297996851522e-02,1.240445374764657244e-02,1.232423826853271814e-02,1.224395650068827238e-02,1.216360840214521059e-02,1.208319393090576468e-02,1.200271304494167877e-02,1.192216570219428208e-02,1.184155186057233959e-02,1.176087147795353526e-02,1.168012451218146223e-02,1.159931092106646251e-02,1.151843066238489831e-02,1.143748369387768797e-02,1.135646997324978556e-02,1.127538945816981657e-02,1.119424210626891562e-02,1.111302787513935783e-02,1.103174672233561172e-02,1.095039860537111616e-02,1.086898348171908869e-02,1.078750130880998769e-02,1.070595204403344824e-02,1.062433564473300347e-02,1.054265206820953482e-02,1.046090127171725448e-02,1.037908321246330638e-02,1.029719784760774540e-02,1.021524513426095432e-02,1.013322502948343223e-02,1.005113749028430613e-02,9.968982473619873719e-03,9.886759936392696194e-03,9.804469835450009205e-03,9.722112127582635197e-03,9.639686769523330215e-03,9.557193717945470721e-03,9.474632929461329275e-03,9.392004360621306058e-03,9.309307967911257392e-03
3.142902361933552768e-01,3.142428250367697573e-01,3.130689147340052214e-01,3.118940731745200590e-01,3.107182996106643280e-01,3.095415932940907000e-01,3.094940299889827884e-01,3.047352969894703278e-01,2.999613086771653614e-01,2.951720155023714875e-01,2.903673677243825413e-01,2.855473154091523469e-01,2.807118084267655744e-01,2.758607964487116426e-01,2.709942290099687234e-01,2.661120552454628307e-01,2.656224334539797338e-01,2.640585902701452770e-01,2.624931462203337618e-01,2.609260996350708517e-01,2.593574488426541036e-01,2.577871921691483048e-01,2.562153279383581617e-01,2.546418544718305199e-01,2.530667700888321048e-01,2.514900731063473005e-01,2.499117618390431506e-01,2.483318345992793497e-01,2.467502896970732162e-01,2.451671254401066313e-01,2.435823401336866534e-01,2.419959320807518743e-01,2.404078995818406950e-01,2.388182409350944613e-01,2.372269544362127502e-01,2.356340383784749637e-01,2.340394910526808203e-01,2.324433107471596816e-01,2.308454957477548974e-01,2.292460443377877244e-01,2.276449547980514687e-01,2.260422254067887549e-01,2.244378544396723740e-01,2.228318401697753359e-01,2.212241808675795840e-01,2.196148748009174589e-01,2.180039202349770833e-01,2.163913154322526788e-01,2.147770586525764858e-01,2.131611481530082397e-01,2.115435821879054767e-01,2.099243590088352429e-01,2.083034768645596058e-01,2.066809340010348495e-01,2.050567286613613482e-01,2.034308590857608900e-01,2.018033235115571367e-01,2.001741201731327691e-01,1.985432473019129729e-01,1.969107031263269136e-01,1.952764858717809249e-01,1.936405937606232308e-01,1.920030250121148030e-01,1.903637778423825921e-01,1.887228504644103411e-01,1.870802410879755517e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.082177284069772488e-22,-2.082177284069772488e-22,-2.082177284069772488e-22,-2.082177284069772488e-22,-2.082177284069772488e-22,-2.082177284069772488e-22,-2.082177284069772488e-22,-2.082177284069772488e-22,-3.709494215674600053e-10,-3.709494215637560456e-10,-3.709494215680725325e-10,-3.709494215794134889e-10,-3.709494215794134889e-10,-3.709494215794134889e-10,-3.709494215840859220e-10,-3.709494215818962199e-10,-3.709494215816059312e-10,-3.709494215857382670e-10,-3.709494215857382670e-10,-3.709494215858910369e-10,-3.709494215844919643e-10,-3.709494215844919643e-10,-3.709494215844919643e-10,-3.709494215852338419e-10,-3.709494215873219043e-10,-3.709494215785703851e-10,-3.709494215785703851e-10,-3.709494215785703851e-10,-3.709494215876902581e-10,-3.709494215610819258e-10,-3.709494215263119057e-10,-3.709494215135373419e-10,-3.709494215284934912e-10,-3.709494215363824161e-10,-3.709494214933982858e-10,-3.709494215361864260e-10,-3.709494215707109285e-10,-3.709494215707109285e-10,-3.709494215712418751e-10,-3.709494215729523295e-10,-3.709494215729523295e-10,-3.709494215701331946e-10,-3.709494215480053894e-10,-3.709494215480053894e-10,-3.709494215480053894e-10,-3.709494215720294544e-10,-3.709494215720294544e-10,-3.709494215720294544e-10,-3.709494215720291442e-10,-3.709494215720291442e-10,-3.709494215717197270e-10,-3.709494215719653479e-10,-3.709494216175861681e-10,-3.709494216175206141e-10,-3.709494216204379250e-10,-3.709494216204379250e-10,-3.709494216190274787e-10,-3.709494216196835363e-10,-3.709494216210487462e-10,-3.709494216218907127e-10
