0.000000000000000000e+00,1.000000000000000021e-03,2.575000000000000205e-02,5.050000000000000322e-02,7.525000000000001132e-02,1.000000000000000056e-01,1.010000000000000064e-01,2.008888888888888946e-01,3.007777777777778105e-01,4.006666666666666154e-01,5.005555555555555314e-01,6.004444444444444473e-01,7.003333333333332522e-01,8.002222222222221681e-01,9.001111111111110841e-01,1.000000000000000000e+00,1.010000000000000009e+00,1.084379310344827596e+00,1.158758620689655183e+00,1.233137931034482770e+00,1.307517241379310358e+00,1.381896551724137945e+00,1.456275862068965532e+00,1.530655172413793119e+00,1.605034482758620706e+00,1.679413793103448294e+00,1.753793103448275881e+00,1.828172413793103468e+00,1.902551724137931055e+00,1.976931034482758642e+00,2.051310344827586007e+00,2.125689655172413595e+00,2.200068965517241182e+00,2.274448275862068769e+00,2.348827586206896356e+00,2.423206896551723943e+00,2.497586206896551531e+00,2.571965517241379118e+00,2.646344827586206705e+00,2.720724137931034292e+00,2.795103448275861879e+00,2.869482758620689467e+00,2.943862068965517054e+00,3.018241379310344641e+00,3.092620689655172228e+00,3.166999999999999815e+00
8.775093086355112426e-01,6.982214928958238032e-01,6.520639119230606795e-01,6.428351962262570662e-01,6.375325329426773102e-01,6.338574999571402468e-01,6.337307792308538579e-01,6.253501517277855193e-01,6.208295881623931978e-01,6.177973939282611626e-01,6.155215239121349935e-01,6.136842597331285676e-01,6.121210316468875812e-01,6.107361735087829535e-01,6.094689989699407784e-01,6.082780139121957141e-01,6.081617365924316676e-01,6.073085867429428575e-01,6.064692426971316497e-01,6.056349156939526690e-01,6.047974912053705188e-01,6.039491491506753240e-01,6.030820603415062431e-01,6.021881531027749590e-01,6.012589703169981536e-01,6.002856661923361425e-01,5.992592108841848786e-01,5.981708384409938351e-01,5.970126233920379777e-01,5.957778012237974208e-01,5.944602980070119447e-01,5.930533252823358970e-01,5.915477764258353366e-01,5.899316340008012860e-01,5.881908929384593865e-01,5.863108950192938984e-01,5.842757012778619918e-01,5.820640901730913530e-01,5.796439327477918013e-01,5.769679162903944558e-01,5.739697946689119590e-01,5.705537618280227541e-01,5.665637064437877291e-01,5.617095236873279607e-01,5.553715991683427777e-01,5.458215311716169138e-01
3.329999999999996589e+02,3.329999999999996589e+02,3.329999999999996589e+02,3.329999999999996589e+02,3.329999999999996589e+02,3.329999999999996589e+02,3.329999999999996589e+02,3.329999999999996589e+02,3.329999999999996589e+02,3.329999999999996589e+02,3.329999999999996589e+02,3.329999999999996589e+02,3.329999999999996589e+02,3.329999999999996589e+02,3.329999999999996589e+02,3.329999999999996589e+02,3.329999999999996589e+02,3.329999999999996589e+02,3.329999999999996589e+02,3.329999999999996589e+02,3.329999999999996589e+02,3.329999999999996589e+02,3.329999999999996589e+02,3.329999999999996589e+02,3.329999999999996589e+02,3.329999999999996589e+02,3.329999999999996589e+02,3.329999999999996589e+02,3.329999999999996589e+02,3.329999999999996589e+02,3.329999999999996589e+02,3.329999999999996589e+02,3.329999999999996589e+02,3.329999999999996589e+02,3.329999999999996589e+02,3.329999999999996589e+02,3.329999999999996589e+02,3.329999999999996589e+02,3.329999999999996589e+02,3.329999999999996589e+02,3.329999999999996589e+02,3.329999999999996589e+02,3.329999999999996589e+02,3.329999999999996589e+02,3.329999999999996589e+02,3.329999999999996589e+02
1.576399287838169128e-02,1.575996612861709986e-02,1.566177297251957617e-02,1.556620885577556825e-02,1.547300956995495587e-02,1.538193800394182555e-02,1.537829994972624362e-02,1.502861024038641344e-02,1.469970383474606714e-02,1.438469396480636722e-02,1.407907740326996317e-02,1.377981142668113605e-02,1.348475488053433799e-02,1.319232757062382619e-02,1.290129656871419686e-02,1.261063534208937444e-02,1.258152130055727874e-02,1.236471154634329744e-02,1.214717958123965116e-02,1.192854819050701357e-02,1.170841371198930864e-02,1.148632875646104015e-02,1.126178334757092780e-02,1.103418461977242852e-02,1.080283653451690438e-02,1.056692325966798914e-02,1.032550241590594886e-02,1.007751464842411571e-02,9.821807899124889232e-03,9.557153498196005806e-03,9.282208770321332889e-03,8.995393661419794767e-03,8.694715813212001640e-03,8.377646912239597107e-03,8.041138713479561648e-03,7.681736523211000339e-03,7.295568766830356697e-03,6.877992068354840324e-03,6.423020223639623084e-03,5.923015807214512471e-03,5.368936346286988168e-03,4.750742865594358849e-03,4.057207973085584507e-03,3.275374126461337663e-03,2.391812607783970392e-03,1.397991473311664722e-03
1.576399287838169128e-02,1.576038434614758510e-02,1.567215040869327294e-02,1.558584379573548472e-02,1.550126978006426647e-02,1.541825360524293718e-02,1.541492986293071382e-02,1.509294556078281252e-02,1.478611051832893694e-02,1.448934883972304195e-02,1.419934130296986348e-02,1.391384507989823320e-02,1.363128180000908012e-02,1.335048652119895547e-02,1.307055023658658041e-02,1.279071605268354735e-02,1.276268062146430904e-02,1.255390853750656087e-02,1.234450934391053897e-02,1.213420489295263631e-02,1.192269754491497892e-02,1.170965743293777769e-02,1.149470856311086975e-02,1.127741385179712244e-02,1.105726017641587254e-02,1.083364612602624386e-02,1.060587702390141350e-02,1.037317198187451620e-02,1.013468178898143529e-02,9.889500770969002902e-03,9.636639230982485538e-03,9.374932523207495441e-03,9.102912132459454325e-03,8.818714543142603876e-03,8.520093048666150387e-03,8.204501388519304730e-03,7.869086059706251191e-03,7.510424739601311538e-03,7.124105438058136140e-03,6.704499210920884106e-03,6.244941591057110754e-03,5.738033686021985769e-03,5.175500737471572937e-03,4.547792862130267504e-03,3.845012918608583380e-03,3.060872697133933985e-03
1.576399287838169128e-02,1.576078831465169486e-02,1.568217427680495060e-02,1.560480975661874582e-02,1.552856714081913246e-02,1.545333190317178633e-02,1.545031176388949115e-02,1.515508892218555594e-02,1.486957325283337801e-02,1.459043803418782863e-02,1.431550770948973247e-02,1.404331209274093523e-02,1.377281642291987296e-02,1.350325686203367702e-02,1.323403728827960216e-02,1.296466126055948083e-02,1.293766769048388179e-02,1.273665942653187493e-02,1.253511591401259423e-02,1.233285469692081346e-02,1.212968054570237077e-02,1.192537711177638765e-02,1.171969781877828416e-02,1.151235605735841105e-02,1.130301538880173519e-02,1.109128151785067351e-02,1.087669903093364636e-02,1.065875601892872331e-02,1.043689579974628467e-02,1.021052468995929836e-02,9.978993944898534654e-03,9.741540173703922695e-03,9.497200856506652841e-03,9.244754625345900922e-03,8.982729002968115398e-03,8.709455210981787224e-03,8.423063131434711803e-03,8.121309892733638916e-03,7.801304083923103934e-03,7.459356811497959427e-03,7.091100593313284274e-03,6.691686669879212505e-03,6.255692317821603433e-03,5.776859211051690521e-03,5.248701460916892908e-03,4.667098145691843739e-03
1.576399287838169128e-02,1.576117875012968475e-02,1.569186234331918992e-02,1.562314035399855854e-02,1.555495003449949148e-02,1.548723507106613412e-02,1.548450836405121031e-02,1.521515046848491252e-02,1.495023996894841688e-02,1.468814072031004135e-02,1.442778251803131066e-02,1.416844193461891561e-02,1.390960960750199302e-02,1.365090936572988488e-02,1.339204749086533690e-02,1.313277926899297267e-02,1.310679265750319331e-02,1.291328812402550708e-02,1.271933712568720266e-02,1.252484969250961845e-02,1.232972957434122323e-02,1.213387013799488608e-02,1.193714988913780611e-02,1.173942765178892685e-02,1.154053775215381668e-02,1.134028607224114686e-02,1.113844844627076905e-02,1.093477293331359020e-02,1.072898558037837027e-02,1.052079424310879696e-02,1.030987970705437087e-02,1.009586639418767577e-02,9.878280829010845782e-03,9.656522279123089941e-03,9.429866559769611162e-03,9.197492978850734663e-03,8.958481859861155278e-03,8.711730270393286749e-03,8.455816438973888169e-03,8.188926530661506942e-03,7.908913098839967515e-03,7.613392087007367533e-03,7.299697263014445249e-03,6.964751590131577214e-03,6.605366154790515143e-03,6.219514718727576358e-03
1.576399287838169128e-02,1.576155632140201213e-02,1.570123120400527747e-02,1.564086698839890766e-02,1.558046365530543938e-02,1.552002118544223465e-02,1.551757824258497530e-02,1.527323308579999102e-02,1.502824884968587647e-02,1.478262426391391965e-02,1.453635805663201948e-02,1.428944895438944741e-02,1.404189568205280875e-02,1.379369696272340039e-02,1.354485151763684669e-02,1.329535806606466954e-02,1.327034523553452180e-02,1.308409719697628537e-02,1.289748855198724099e-02,1.271051876935311471e-02,1.252318731711678582e-02,1.233549366254342410e-02,1.214743727208516567e-02,1.195901761133969128e-02,1.177023414501041434e-02,1.158108633686117696e-02,1.139157364966957367e-02,1.120169554517575806e-02,1.101145148402894042e-02,1.082084092572801505e-02,1.062986332856348005e-02,1.043851814954676466e-02,1.024680484434473821e-02,1.005472286719759356e-02,9.862271670844455218e-03,9.669450706431591616e-03,9.476259423421014294e-03,9.282697269472965987e-03,9.088763690397086425e-03,8.894458129725498624e-03,8.699780029858357813e-03,8.504728829379307881e-03,8.309303965520103627e-03,8.113504872667924583e-03,7.917330982442316936e-03,7.720781723672878911e-03
3.142902361933542221e-01,3.142425954868720006e-01,3.130629998125388225e-01,3.118824651649511615e-01,3.107009907891951639e-01,3.095185759296513184e-01,3.094707818137453770e-01,3.046889296435299488e-01,2.998916956296241998e-01,2.950790297413132812e-01,2.902508817551679998e-01,2.854072012525932234e-01,2.805479376172025918e-01,2.756730400325345665e-01,2.707824574777187299e-01,2.658761387265716203e-01,2.653840925764059944e-01,2.617193168956060689e-01,2.580457634312600668e-01,2.543634107954151902e-01,2.506722375327906094e-01,2.469722221198439316e-01,2.432633429638227374e-01,2.395455784016931877e-01,2.358189066991017713e-01,2.320833060492152322e-01,2.283387545715432621e-01,2.245852303106552206e-01,2.208227112348529753e-01,2.170511752347239198e-01,2.132706001217138936e-01,2.094809636264406416e-01,2.056822433971193798e-01,2.018744169976299241e-01,1.980574619057609287e-01,1.942313555110680712e-01,1.903960751127713458e-01,1.865515979170923877e-01,1.826979010359729982e-01,1.788349614782005492e-01,1.749627561721116553e-01,1.710812619114502608e-01,1.671904554040850033e-01,1.632903132425849724e-01,1.593808119045393712e-01,1.554619277522045484e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.893865753118577798e-12,-1.893865757819145124e-12,-1.893865719691754861e-12,-1.893865719691754861e-12,-1.893865805365207237e-12,-1.893865805365207237e-12,-1.893865802619826691e-12,-1.893865796323155809e-12,-1.893865795346527328e-12,-1.893865928528927337e-12,-1.893865928338329657e-12,-1.893865831209254189e-12,-1.893865831191822812e-12,-1.893865818185385110e-12,-1.893865817932052565e-12,-1.893865817932052565e-12,-1.893865817931975421e-12,-1.893865817933077252e-12,-1.893865817888957990e-12,-1.893865715000870153e-12,-1.893865675019443000e-12,-1.893865682727788475e-12,-1.893865677981125621e-12,-1.893865680217629338e-12,-1.893865584357950570e-12,-1.893865583581977608e-12,-1.893865578546927199e-12,-1.893865572660514071e-12,-1.893865581438856442e-12,-1.893865583935696678e-12,-1.893865590023137314e-12,-1.893865584794136882e-12,-1.893865578254898112e-12
